Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),21119.9,"Other meat of mammals, fresh or chilled",2013,2013,1000 Int$,7526,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),21119.9,"Other meat of mammals, fresh or chilled",2014,2014,1000 Int$,7748,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),21119.9,"Other meat of mammals, fresh or chilled",2015,2015,1000 Int$,8085,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),21119.9,"Other meat of mammals, fresh or chilled",2016,2016,1000 Int$,7786,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),21119.9,"Other meat of mammals, fresh or chilled",2017,2017,1000 Int$,7685,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),21119.9,"Other meat of mammals, fresh or chilled",2018,2018,1000 Int$,7619,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),21119.9,"Other meat of mammals, fresh or chilled",2019,2019,1000 Int$,7597,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),21119.9,"Other meat of mammals, fresh or chilled",2020,2020,1000 Int$,7959,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),21119.9,"Other meat of mammals, fresh or chilled",2021,2021,1000 Int$,8017,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),21119.9,"Other meat of mammals, fresh or chilled",2022,2022,1000 Int$,8076,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),21119.9,"Other meat of mammals, fresh or chilled",2023,2023,1000 Int$,7957,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2000,2000,1000 Int$,7100,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2001,2001,1000 Int$,7100,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2002,2002,1000 Int$,7438,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2003,2003,1000 Int$,7438,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2004,2004,1000 Int$,7438,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2005,2005,1000 Int$,7438,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2006,2006,1000 Int$,7776,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2007,2007,1000 Int$,7945,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2008,2008,1000 Int$,8115,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2009,2009,1000 Int$,8150,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2010,2010,1000 Int$,7967,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2011,2011,1000 Int$,7884,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2012,2012,1000 Int$,7776,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2013,2013,1000 Int$,7704,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2014,2014,1000 Int$,7898,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2015,2015,1000 Int$,8348,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2016,2016,1000 Int$,7983,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2017,2017,1000 Int$,7936,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2018,2018,1000 Int$,7820,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2019,2019,1000 Int$,7758,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2020,2020,1000 Int$,7838,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2021,2021,1000 Int$,7805,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2022,2022,1000 Int$,7800,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1349.2,Other stone fruits,2023,2023,1000 Int$,7815,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2000,2000,1000 Int$,1663,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2001,2001,1000 Int$,1720,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2002,2002,1000 Int$,1548,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2003,2003,1000 Int$,1621,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2004,2004,1000 Int$,1777,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2005,2005,1000 Int$,1319,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2006,2006,1000 Int$,1433,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2007,2007,1000 Int$,1450,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2008,2008,1000 Int$,1319,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2009,2009,1000 Int$,1204,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2010,2010,1000 Int$,1204,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2011,2011,1000 Int$,1433,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2012,2012,1000 Int$,1435,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2013,2013,1000 Int$,1457,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2014,2014,1000 Int$,1519,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2015,2015,1000 Int$,1531,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2016,2016,1000 Int$,1509,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2017,2017,1000 Int$,1477,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2018,2018,1000 Int$,1436,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2019,2019,1000 Int$,1474,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2020,2020,1000 Int$,1462,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2021,2021,1000 Int$,1457,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2022,2022,1000 Int$,1464,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1319,"Other tropical fruits, n.e.c.",2023,2023,1000 Int$,1461,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2000,2000,1000 Int$,34620,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2001,2001,1000 Int$,35650,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2002,2002,1000 Int$,37592,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2003,2003,1000 Int$,39334,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2004,2004,1000 Int$,42780,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2005,2005,1000 Int$,44562,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2006,2006,1000 Int$,43200,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2007,2007,1000 Int$,43031,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2008,2008,1000 Int$,42996,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2009,2009,1000 Int$,42933,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2010,2010,1000 Int$,42832,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2011,2011,1000 Int$,42703,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2012,2012,1000 Int$,41591,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2013,2013,1000 Int$,43103,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2014,2014,1000 Int$,45464,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2015,2015,1000 Int$,47245,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2016,2016,1000 Int$,45270,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2017,2017,1000 Int$,45443,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2018,2018,1000 Int$,46490,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2019,2019,1000 Int$,47362,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2020,2020,1000 Int$,46432,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2021,2021,1000 Int$,47783,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1290.9,"Other vegetables, fresh n.e.c.",2022,2022,1000 Int$,47192,E,Estimated value
