Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2020,2020,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2021,2021,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2021,2021,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2022,2022,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2022,2022,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2023,2023,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2023,2023,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2000,2000,ha,462,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2000,2000,t,2200,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2001,2001,ha,460,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2001,2001,t,2200,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2002,2002,ha,396,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2002,2002,t,1886,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2003,2003,ha,437,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2003,2003,t,1905,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2004,2004,ha,421,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2004,2004,t,1930,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2005,2005,ha,420,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2005,2005,t,1970.23,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2006,2006,ha,433,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2006,2006,t,2037.19,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2007,2007,ha,450,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2007,2007,t,2150,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2008,2008,ha,500,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2008,2008,t,2400,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2009,2009,ha,550,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2009,2009,t,2650,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2010,2010,ha,642,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2010,2010,t,2865.26,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2011,2011,ha,432,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2011,2011,t,1861.57,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2012,2012,ha,370,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2012,2012,t,1612.18,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2013,2013,ha,379,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2013,2013,t,1622.56,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2014,2014,ha,399,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2014,2014,t,1636.97,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2015,2015,ha,487,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2015,2015,t,2001.09,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2016,2016,ha,422,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2016,2016,t,1753.54,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2017,2017,ha,436,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2017,2017,t,1797.2,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2018,2018,ha,466,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2018,2018,t,1831.06,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2019,2019,ha,441,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2019,2019,t,1837.77,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2020,2020,ha,448,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2020,2020,t,1792.05,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2021,2021,ha,452,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2021,2021,t,1795.84,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2022,2022,ha,447,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2022,2022,t,1779.4,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1215,Spinach,2023,2023,ha,449,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1215,Spinach,2023,2023,t,1762.97,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2000,2000,ha,384,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2000,2000,t,6500,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2001,2001,ha,384,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2001,2001,t,6500,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2002,2002,ha,311,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2002,2002,t,6590,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2003,2003,ha,290,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2003,2003,t,5600,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2004,2004,ha,220,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2004,2004,t,4862,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2005,2005,ha,219,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2005,2005,t,4900,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2006,2006,ha,180,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2006,2006,t,4111.91,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2007,2007,ha,216,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2007,2007,t,5000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2008,2008,ha,230,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2008,2008,t,5300,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2009,2009,ha,256,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2009,2009,t,5900,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2010,2010,ha,236,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2010,2010,t,5649.79,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2011,2011,ha,223,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2011,2011,t,5540.09,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2012,2012,ha,220,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2012,2012,t,5400.77,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2013,2013,ha,236,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2013,2013,t,5863.96,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2014,2014,ha,256,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2014,2014,t,6267.01,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2015,2015,ha,253,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2015,2015,t,5465.5,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2016,2016,ha,240,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2016,2016,t,4682.27,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2017,2017,ha,205,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2017,2017,t,3828.8,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2018,2018,ha,212,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2018,2018,t,3862.77,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2019,2019,ha,212,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2019,2019,t,3830.32,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2020,2020,ha,190,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2020,2020,t,3209.26,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2021,2021,ha,190,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2021,2021,t,2851.7,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2022,2022,ha,163,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2022,2022,t,2326.28,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1354,Strawberries,2023,2023,ha,163,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1354,Strawberries,2023,2023,t,2238.97,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1530,Sweet potatoes,2000,2000,ha,1211,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1530,Sweet potatoes,2000,2000,t,17500,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1530,Sweet potatoes,2001,2001,ha,1098,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1530,Sweet potatoes,2001,2001,t,16000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1530,Sweet potatoes,2002,2002,ha,985,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1530,Sweet potatoes,2002,2002,t,16000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1530,Sweet potatoes,2003,2003,ha,1035,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1530,Sweet potatoes,2003,2003,t,17500,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1530,Sweet potatoes,2004,2004,ha,1200,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1530,Sweet potatoes,2004,2004,t,20000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1530,Sweet potatoes,2005,2005,ha,1462,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1530,Sweet potatoes,2005,2005,t,17500,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1530,Sweet potatoes,2006,2006,ha,1400,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1530,Sweet potatoes,2006,2006,t,16800,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1530,Sweet potatoes,2007,2007,ha,1264,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1530,Sweet potatoes,2007,2007,t,15200,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1530,Sweet potatoes,2008,2008,ha,1100,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1530,Sweet potatoes,2008,2008,t,13200,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1530,Sweet potatoes,2009,2009,ha,1036,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1530,Sweet potatoes,2009,2009,t,12400,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1530,Sweet potatoes,2010,2010,ha,1221,I,Imputed value,
